listing_id,area_sqm,building_age_years,metro_m,center_km,bedrooms,floor,amenities_1km,renovation_score,has_elevator,sunlight_hours,monthly_rent,PC1,PC2,PC3,UMAP1,UMAP2
B0006419,52.2692,31,3382.537,20.0177,2,17,6,1,0,4.4223,1570.3205,2.048620311114579,-1.2553811453553547,-1.855537854326858,14.339611,3.5850263
B0020899,154.0335,18,3142.5905,22.037,5,15,3,3,1,5.4205,4101.1368,1.561334405003622,2.6655084846390644,0.5181177430433671,1.8652623,4.30605
B0012660,39.0937,25,1556.5248,2.2964,1,21,12,2,1,6.2191,2408.2811,-1.36337466860038,-2.379416719414874,0.38929019593745623,-4.7795873,6.3819327
B0019077,72.455,14,2057.3543,21.2783,2,18,6,3,1,6.0605,2964.9204,1.0884130511250392,-0.5163488848003962,0.8319424091849811,-1.6262288,3.6116977
B0009330,126.0798,11,2283.2113,13.4564,4,25,13,4,1,5.9023,4570.6229,-0.9087050554487814,1.0346501234498136,1.7247088102577146,0.71130556,7.1143575
B0005225,82.5383,11,3904.3998,17.1482,2,22,6,2,1,6.3671,2937.6438,1.528536945114168,-0.12787869692387033,1.002710968445092,-0.7275529,3.2703495
B0022404,73.9094,13,2123.0812,19.1262,2,22,8,3,1,4.1536,3020.9451,1.0127824220254937,-1.2238269619321513,1.1400734226168951,-1.9325861,3.4407256
B0015481,130.5355,22,1172.7205,24.6139,5,9,5,2,1,6.7385,3848.44,0.41365275332436025,2.365330092753119,-0.3075788977028438,1.0054511,5.37671
B0018041,58.0439,6,2544.2412,19.6037,2,11,4,3,1,5.9149,2500.1744,1.5501423452722163,-0.7026839862900806,0.5664598307232125,-1.253238,2.6833131
B0021388,94.4734,6,1884.4877,18.0783,2,21,4,5,1,5.7252,3680.5602,0.9685990874647381,-0.19127824655622416,1.8153006602436808,-0.64576924,3.602632
B0015040,64.3102,14,494.7767,2.9463,2,17,10,4,1,6.0668,3692.0968,-1.7446991727188348,-1.4179168048782795,0.9594395856628046,-3.0619805,6.05011
B0011703,84.9552,24,2729.1922,8.0096,3,23,11,3,1,4.386,3298.7846,-0.25737494605150507,-0.7174994952858932,0.8357391116896359,-2.223334,5.482785
B0013887,153.2928,11,120.0,3.4301,5,22,13,3,1,5.0381,6364.998,-2.803124148530396,1.28502093636691,1.2426390398092604,-0.61878145,8.890328
B0014235,45.8057,19,471.3728,10.7844,1,20,10,2,1,7.4303,2466.7705,-1.1438515303501644,-1.7374133264672025,0.550341221674168,-4.2517557,6.3188148
B0015230,57.4631,11,1057.0339,3.3234,2,8,12,3,0,6.313,3134.9787,-1.7595787606738211,-1.4306073997180235,-1.3773867950172587,15.383547,6.4783325
B0000235,83.0035,17,3133.5576,18.3277,3,10,6,4,1,4.8408,3117.4469,1.4167539339029054,-0.060914589156776264,0.3557512096703635,-0.53166467,2.9278367
B0004780,108.791,29,1613.2514,11.5748,3,20,9,3,1,6.3224,3913.7078,-0.6669465999537302,0.3647944087289831,0.47775360111818027,-1.6426435,6.480905
B0005214,149.0562,25,294.8019,2.7899,5,5,11,3,1,5.8949,5488.4509,-2.6261756411085497,1.6225398429224234,-0.515265985917731,-0.7426233,8.941125
B0015126,118.1701,19,1256.1594,10.557,4,28,11,2,1,6.7185,4260.6465,-1.426237144727897,0.9879581509152038,1.1982971751010503,-1.1447692,7.5203094
B0005021,108.2909,1,2082.2009,24.4048,3,21,3,4,1,5.6992,3552.8468,1.585881192623012,0.7687158732618369,1.768651635843624,0.051713552,3.5680919
B0012478,52.6696,16,1513.6568,11.2207,1,6,9,2,0,4.083,2418.6129,0.13447946496855429,-2.3965974203256186,-1.9647778782650787,15.68437,4.9732094
B0007280,143.1188,2,2643.9669,23.1935,5,1,0,5,0,5.4353,4343.4524,1.8441697265365475,2.6757205773947517,-1.0335696720184244,12.390398,4.8220963
B0013297,153.6697,21,1878.2616,9.4755,5,23,9,2,1,7.9229,4820.9146,-1.4223195432657085,2.703384802852583,0.7892409437973095,-0.07896729,7.039173
B0010327,140.4637,10,706.5429,11.2993,5,22,9,2,1,4.3786,5117.0561,-1.0878569321470413,1.240331800157807,1.0371760033064115,-0.43962348,7.2380447
B0002825,46.9004,29,2946.031,20.2724,2,4,4,2,0,3.8638,1389.9387,2.26422731022622,-1.4360579031535476,-2.540942247242427,14.55374,3.417459
B0015490,100.0784,27,2873.4596,13.3631,3,18,8,2,1,6.2149,3321.7526,0.2934265627739217,0.3947540113529229,0.15453069939605674,-0.8473748,5.2687287
B0007691,66.8996,26,120.0,2.1442,2,5,13,3,0,4.2008,3454.9398,-2.0637273424513323,-2.0896645113333148,-2.1471225284464714,16.12307,6.3478117
B0014917,77.3046,17,715.7806,12.297,3,3,8,4,0,7.3644,3461.215,-0.9965610656847617,0.1599060677018262,-1.6764850846216655,14.326912,6.1629677
B0010931,56.3663,30,2725.3785,21.4771,1,13,3,1,0,2.6715,1424.9468,2.7289497510655343,-2.166666048766455,-2.1504551850406606,14.603249,3.3294752
B0000617,107.51,0,3889.1043,23.0537,2,8,4,4,1,7.2874,3302.8319,1.9744285899380194,0.9145449836417724,0.833329888697934,1.8916233,4.6394687
B0020010,112.0438,6,1474.5633,6.1589,3,8,11,2,1,5.8182,4180.7067,-1.40073158672781,0.04456036334226233,0.09987776771557366,-1.6374872,7.4031434
B0016517,132.7884,19,1636.2664,14.2232,3,6,8,1,0,7.3285,4167.2544,-0.5763372666546384,1.2605073408503196,-2.211802477708597,12.943081,6.1207895
B0000413,110.0593,20,3774.9958,20.1467,4,16,0,3,1,5.9038,3637.3555,2.342507184572343,1.6407778972286333,0.5062647508821666,1.4250664,3.5758615
B0005514,63.5998,30,1562.4601,9.1827,2,3,14,3,0,7.001,3027.5826,-1.472306087128424,-0.9701603999131445,-2.3856530197266266,15.571013,6.797004
B0020015,112.626,6,1460.2258,15.1274,3,21,9,2,1,5.5813,4238.9625,-0.31771006595949625,0.22876894432671152,1.0973406599457036,-1.0647291,5.667186
B0012963,138.4837,25,1675.631,14.248,4,24,9,3,1,4.7918,4670.5346,-0.3517930533023159,1.0161117123445234,0.9208286213464397,-0.03855652,6.359019
B0005306,84.0083,30,2611.7035,21.2663,3,21,2,1,1,7.043,2674.1078,1.6339060991580343,0.7291190764499208,0.057354470053585564,-0.37047368,3.9155703
B0003009,142.727,23,729.0148,6.0624,4,20,9,2,1,5.6252,4784.1179,-1.6468964359057856,1.0423308608650899,0.443453751325034,-1.5813323,8.478879
B0001097,80.6409,12,2960.5683,24.5978,2,27,0,2,1,4.2094,2843.7954,3.0138907469319003,-0.547875368248961,1.330116585662089,-1.3516077,1.9716536
B0001009,142.2791,24,1228.2154,4.9878,5,19,14,4,1,5.807,4963.7797,-2.4076497267454298,1.4897496937205648,0.8208373690641414,-1.085261,8.89643
B0006747,48.5387,12,1571.1488,8.7674,2,25,9,2,1,4.2649,2688.7549,-0.15514198857753034,-2.031694649781752,1.1334638829480748,-3.963591,4.9190726
B0002312,36.0982,11,1681.9726,15.3845,1,2,7,3,1,4.4588,1752.3217,0.8363629765527645,-2.3955084143450915,-0.33222702862604997,-3.032673,4.278708
B0005127,88.1865,15,2167.1724,20.7971,3,3,6,2,0,6.0958,2788.6807,0.9201684602192578,0.37784523732738795,-2.084697928438392,13.41304,5.071246
B0015018,129.4186,23,1583.8219,5.2363,4,3,14,1,0,4.6907,4317.226,-1.8082718542159024,0.44581844019660044,-2.6238016428768125,13.730785,7.7895694
B0009128,105.8827,7,3463.9098,21.1098,4,19,5,3,1,4.5056,3532.7321,1.8234868041425036,0.879631773296366,1.156810791694092,0.9734627,3.2996066
B0004397,50.1553,16,2134.3866,22.9816,2,20,7,5,1,3.4118,2359.3172,1.6987438619625352,-1.714635559143484,1.353798899847085,-1.6571106,2.7903757
B0000992,149.3986,31,2306.2154,17.629,5,15,7,2,0,7.4584,4100.3979,-0.1442410073783808,2.8683577367950717,-1.6707604999253363,12.035461,6.200599
B0016367,113.4317,25,1556.7291,16.5447,5,18,8,3,1,5.3677,3945.8532,-0.18824584421824184,1.35733706085331,0.47342474141874463,0.2299331,6.4238634
B0020497,70.4734,22,748.6637,12.7534,2,16,11,3,1,4.1524,3396.4029,-0.5859369359571254,-1.7105145636290195,0.3613362564442309,-3.5820446,5.1997733
B0017118,104.6908,3,3538.4974,23.0622,4,12,3,4,1,4.3638,3576.3243,2.323998683883222,0.9911387711208927,1.005800917617302,1.0360131,2.8104506
B0015766,83.4732,30,2477.8333,11.1998,3,3,11,1,1,5.3502,2780.5772,-0.26335488344011093,-0.38743530495748174,-1.3502810469974045,-1.3854328,6.116579
B0022049,71.8281,29,4031.5003,17.6264,3,20,5,1,0,5.0774,2084.326,1.9836526009397257,-0.09943844464241994,-1.5380009689690795,13.732354,3.8648727
B0010052,85.7857,24,3037.1127,24.7455,3,16,3,2,1,3.4645,2701.88,2.6423444699626306,-0.23760654705509446,0.08312991036382829,-2.088557,2.1638548
B0015899,57.8037,16,2819.5876,11.0495,2,4,6,2,1,4.4451,2246.1417,0.982371009489817,-1.4067831384581329,-0.5812001815997303,-2.6313026,2.8896925
B0022168,111.9575,22,2035.3732,9.1246,3,10,11,3,1,3.3202,4026.7649,-0.4053081717625379,-0.5793658034836581,-0.08350920595788551,-2.2266517,5.6607337
B0001461,116.3931,16,4286.5452,23.8687,3,27,4,5,1,4.9731,3745.1432,2.539910922862075,0.9252263196347367,1.947440110217393,0.5881274,3.1586068
B0021231,58.944,9,3778.073,23.0276,1,16,7,1,0,5.5984,2182.0693,2.1722392761068687,-1.2244370086226262,-1.1605415299066386,14.112243,3.769044
B0016979,96.2549,8,382.9229,15.9236,3,12,5,4,1,3.5802,3987.7158,0.24963818332427593,-0.5778260346255312,0.7952172457056861,-1.5893699,5.091748
B0018620,92.6268,8,1309.6183,10.145,3,8,8,3,1,5.1491,3693.5651,-0.5099560482819206,-0.3045850544812032,0.26220326514987397,-1.5908349,6.03897
B0012708,136.5683,4,2848.362,15.2411,4,22,5,4,1,5.5762,4423.6597,0.6904685425756697,1.5849751577638815,1.7447543765565519,1.690915,5.94759
B0003574,99.9023,2,495.4215,9.5639,2,26,12,2,1,4.7035,4362.9258,-1.3438047026762117,-1.1988965874313886,1.57735109052927,-3.226709,6.8570466
B0011896,85.5487,31,120.0,5.6014,2,8,11,2,1,5.4589,3821.7527,-1.775193893367808,-1.256645738809187,-0.7825823447236816,-4.2114086,7.002296
B0013160,120.8628,18,3577.0025,22.0185,3,26,4,2,1,8.2287,3624.2624,1.4495508118578875,1.8360117388145587,1.122135323911886,0.95261353,4.493712
B0004232,129.5575,6,776.5228,6.4148,4,15,9,3,1,4.9003,4819.1436,-1.4317622859660135,0.6136155390318517,0.8727128962157805,-0.06465965,7.957145
B0019462,103.2493,15,120.0,1.5068,4,14,12,2,1,6.1159,4791.6331,-2.6922374827726028,0.1730570339680467,0.242516435971294,-1.6950735,8.5922
B0005909,99.6676,23,2176.5712,14.9424,3,22,8,3,1,4.7469,3337.2826,0.3660084675952586,-0.11661880511790404,0.8166008886749638,-1.4180773,4.968765
B0004817,39.4533,28,1813.0949,17.3558,2,28,5,2,1,5.0937,1767.1339,1.1520258362310958,-1.5475268886762061,0.836141884243293,-3.412821,3.249061
B0015546,67.9763,2,1294.3708,15.9192,2,27,6,3,1,5.5632,3255.8528,0.39212720692688685,-1.0013306147389407,1.9063060029300525,-1.9666469,3.571383
B0022270,87.4963,21,834.5156,11.8026,2,24,10,3,1,3.9577,3545.474,-0.5087701626612061,-1.4475449633870545,1.0057056578108028,-3.622613,5.3452373
B0018282,141.8694,6,461.2065,9.8381,4,7,12,3,1,6.5059,5190.9398,-2.1022625910426234,1.2747245837963164,0.29674861620417403,0.23769394,8.4799385
B0016581,124.7216,8,1781.3243,6.2728,4,16,11,2,1,5.6375,4678.287,-1.3677639843288802,0.7694731147829907,0.6479954355314522,-0.46788234,7.785238
B0002501,135.1728,19,1506.3569,9.1836,5,12,8,3,0,6.2641,4587.4089,-1.1069583378343948,1.923803767872474,-1.2840868693887153,12.96929,6.960603
B0010795,106.9127,31,4070.1583,24.5471,3,9,3,2,0,6.6375,2740.0651,2.4012166215884836,1.3356804398664985,-2.15132289624564,12.431122,4.278803
B0022008,85.4826,0,2549.2695,13.4562,2,12,13,4,1,5.0296,3828.9129,-0.24176987281206574,-0.9790769375877154,1.0745482452722626,-2.161866,5.2660127
B0010084,113.6101,20,1338.0944,16.4399,3,13,4,2,1,5.9973,3593.9992,0.38950614641221487,0.6340829328622241,0.021701706125278164,-0.2782693,5.388702
B0005178,45.9301,28,3269.5827,16.412,2,22,2,2,1,4.0486,1558.5521,2.3725060640151203,-1.4476708531217648,0.37291524302901236,-3.05596,2.066877
B0015655,130.895,21,368.6326,4.6818,4,10,12,4,1,5.9337,5079.8212,-2.420373024768,0.7859075839904884,0.23046485470789804,-0.7393176,8.560117
B0006413,71.3635,25,1516.4251,10.1785,3,4,6,3,0,5.6984,2663.0944,-0.13055195404535025,-0.35321094320745045,-2.1413087012135184,14.347394,5.6268516
B0001947,90.3675,22,155.4283,4.5292,4,5,12,2,1,6.4972,4143.5625,-2.4422894568628197,0.15492976200387829,-0.6748324538872033,-1.8270541,8.205814
B0021550,100.3981,15,926.5119,3.2899,3,6,9,2,1,4.986,3950.9026,-1.387780729818261,-0.4689500233661633,-0.3809043225712038,-1.9577299,6.968667
B0006320,58.3872,5,1998.9346,2.6306,1,13,12,4,1,4.8542,3340.0764,-0.9954784703254385,-2.331015212975706,0.9407966261351711,-3.033832,5.446386
B0020922,144.2212,4,883.8487,2.9106,5,23,9,2,1,5.7573,5432.2111,-1.9913612858360143,1.5709711363361298,1.3256846601586207,-0.6711478,8.480547
B0013498,36.9828,19,2033.0236,14.1624,1,7,9,4,0,7.2587,1954.4751,0.04326742707607953,-1.5190668815499706,-1.4682453001130287,14.88429,4.9962554
B0016464,140.3733,20,142.8333,1.7908,3,7,13,5,1,6.6483,5538.6874,-3.0027141025709945,0.5508116007672853,0.27988364269579347,-0.46332562,8.7775545
B0011611,143.1309,5,680.0298,12.7945,4,12,12,3,1,6.2347,5212.4149,-1.7039311671247352,1.2921795270815564,0.7119787357764352,0.29627743,8.123265
B0002747,135.8855,15,2153.9347,22.6307,5,19,8,3,1,6.6366,4487.5357,0.2514096382911832,2.3732962402053066,0.9292973276425027,1.4707292,6.0257354
B0003738,80.9384,4,4274.4836,21.9313,2,20,1,3,1,4.5348,3125.4276,3.1738028519525074,-0.33993167253505874,1.3168761738286727,-0.44486153,1.7605525
B0006633,68.5369,20,2194.6282,15.0499,3,3,8,4,0,5.6117,2927.6194,0.30968427321887393,-0.30199365172908765,-1.7992154261766582,14.203568,5.3957176
B0021660,94.2725,24,3145.6337,19.5231,2,18,3,2,1,5.3983,2952.5308,1.9563939157540582,-0.1114160330475057,0.2498959361672772,-1.0908698,3.2427285
B0000074,151.8661,11,120.0,1.8016,5,26,16,3,1,6.5521,6292.9286,-3.6647424610483434,1.5568327079806785,1.5616716423151007,-0.54247695,9.212757
B0003547,74.7763,1,2855.6101,7.3737,4,6,14,5,0,6.4736,3738.2634,-1.2301011116601503,0.27020066033674667,-0.6731467914759168,14.163016,6.2221575
B0014138,143.9347,15,1507.2396,15.8595,4,2,5,3,0,4.8006,4129.5576,0.23724664770887902,1.4034903202909657,-1.915511125901602,12.7639675,5.5609574
B0000201,46.1343,32,4435.3483,22.8037,1,12,1,1,0,4.5766,1134.9165,3.612058685176535,-1.4247648165538156,-2.266916228081545,14.152588,3.216557
B0009908,72.3402,7,471.2817,4.9358,2,11,13,1,1,4.668,3540.4117,-1.7513971762528147,-1.8455392220528692,0.00828453729308234,-3.4236724,6.6416883
B0005544,118.1438,7,410.7604,13.3704,4,23,10,2,1,6.7529,4832.2188,-1.4627625431908509,1.0060085389303073,1.2339191560679459,-0.8908125,7.9002295
B0010117,63.3306,27,1288.0837,13.794,2,23,7,1,1,4.5469,2721.0439,0.3340935258481044,-1.5168946286757239,0.24583857835840764,-4.164026,3.6092515
B0018929,101.7865,6,1041.7544,16.8104,2,5,8,2,1,4.4733,3758.9607,0.13357569626069318,-0.7735702777100488,-0.1391160922598552,-2.0036366,4.9711094
B0015755,53.1984,29,2446.4323,15.7749,1,17,6,3,1,3.511,1814.7045,1.5103099105542792,-2.2625512612324807,0.18542505960027988,-3.1798036,2.5080054
B0021317,116.7104,15,1875.4186,13.4319,4,18,11,3,1,4.2777,4434.128,-0.4385595908699492,0.38642621924788423,0.7904693567054295,-0.2807018,6.793655
B0010656,90.5162,7,3154.9762,22.9711,3,5,3,4,1,4.7018,3266.9082,2.237937328457695,0.2786271535308365,0.32936318371317513,-0.15525359,2.192543
B0018728,94.5451,25,3330.472,21.2183,3,21,0,2,1,4.4594,2930.1941,2.699354532824131,0.30882760454284675,0.4413718043427925,-0.32744917,3.1322246
B0014697,105.3669,4,1841.7409,3.4694,2,9,16,3,1,5.7793,4356.1413,-2.057572841399214,-0.8287516147818009,0.46934722418779123,-2.5991886,6.860245
B0014404,108.3151,5,638.0767,11.37,3,2,11,3,1,7.2853,4308.1254,-1.6503163732597852,0.48415778264955034,-0.05505986093387858,-0.557688,8.196932
B0002587,72.9765,26,2346.5987,2.9584,2,3,8,1,0,5.4762,2927.658,-0.45604166231997223,-1.102814569435791,-2.7524210128683233,15.219468,5.70739
B0001555,153.6567,8,1593.7968,8.0163,4,3,9,4,1,5.2562,5126.4723,-1.103633810689669,1.365031875674126,0.15489302713100556,0.5364811,7.7787604
B0009972,147.5079,26,3953.57,17.0565,4,17,2,3,1,4.2935,4151.7956,2.0377561438005385,1.696009485152016,0.3654813095221264,1.3323486,4.1454754
B0009576,154.6749,30,4714.7365,20.9536,5,11,3,4,0,5.4962,4021.7639,2.1779828534374106,2.953741806488626,-1.4702244133442484,11.846467,4.6509056
B0015983,122.1882,17,4065.9782,20.842,5,19,2,1,1,5.4077,3770.3369,2.2129327668178567,2.150864446032036,0.3605114350264876,1.1017318,3.7245739
B0018011,99.2543,22,120.0,3.6673,2,4,12,3,0,6.8481,4283.7574,-2.4444948977983985,-0.5850046817628212,-2.0334864388990663,15.29592,7.104667
B0001105,54.9855,9,1129.733,24.4774,1,1,6,4,0,4.8453,2205.8479,1.2987748823180596,-1.6850212513131797,-1.5894892777182061,14.6346855,4.6907496
B0009611,62.9257,22,1455.1907,5.9284,2,13,10,3,1,5.3006,2821.6551,-0.8679368745272837,-1.502590736117454,0.1372712638010008,-3.5683916,5.5551405
B0009302,150.9441,15,120.0,3.4972,4,21,15,3,1,7.331,5936.3554,-3.4150792128956518,1.3526207154722063,1.0525212887036337,-0.6072959,9.39354
B0020967,44.304,22,120.0,1.6457,1,8,13,3,1,4.4692,2936.4202,-1.9475560694564409,-3.012812966488715,-0.2782433073553489,-4.6859107,6.178262
B0017738,91.0692,2,2685.3277,19.7403,4,28,5,4,1,4.7949,3855.3534,1.3322373394460367,0.5619548981665627,2.2447583809653797,0.16674285,3.4380388
B0009327,80.2133,13,639.6369,5.9645,2,9,10,3,1,5.4782,3641.0463,-1.3657010602071942,-1.2223579152285615,0.15050408467805237,-3.0560477,6.11292
B0009176,129.8736,25,4159.7536,24.1863,3,15,0,2,0,5.2264,3188.4605,3.028751917136376,1.4299554445469513,-1.4993227132942435,12.358873,4.156259
B0001786,122.423,16,989.1834,13.2782,4,25,8,4,1,6.7537,4463.2033,-0.9468694830572398,1.2832151741065287,1.5627215766538212,0.43420509,7.15249
B0013467,105.4209,18,3215.6014,22.0117,4,9,3,2,1,4.9868,3165.086,2.00366188086211,1.1078993278550298,-0.2105009014844372,0.85880715,3.6480322
B0007463,139.7793,25,1768.2314,15.6088,5,4,6,2,1,6.3152,4069.8061,-0.1586062983658237,2.249944818833288,-0.8045497121297139,0.5735068,5.9226437
B0018575,141.9908,4,565.2274,9.4454,4,28,9,1,1,6.1688,5182.5266,-1.5408005020683049,1.2012813538179743,1.4716771525526968,-0.9666695,8.4072275
B0009733,103.0485,16,413.4104,8.3598,4,9,10,3,0,6.0891,4336.4583,-1.7103522306951318,0.5133054956371979,-1.4357789697561403,14.046941,7.077489
B0001890,100.3719,23,120.0,6.4709,2,13,9,2,0,5.6718,3913.4264,-1.5261942095888814,-0.7880397254190691,-1.6360027221181896,15.102064,7.109278
B0007258,84.8536,4,1092.3488,7.654,2,10,11,3,1,3.6949,3540.0074,-0.837954340079213,-1.6501823950120162,0.5155991224697541,-3.045542,5.7185993
B0019470,110.4705,9,177.2691,8.7977,3,18,9,5,1,5.5093,5052.3229,-1.4740177601857205,-0.06216111838068154,1.4751085488536917,-0.82712233,6.9633765
B0007634,120.682,0,1838.4814,3.8584,3,23,13,4,1,3.874,4899.8935,-1.4024535721445952,-0.4977952096469814,1.8975314424619452,-1.669686,6.9082313
B0020813,135.1583,9,2280.4663,4.9912,4,25,13,4,1,5.5674,5172.1384,-1.5897434551139653,0.9071383161154597,1.7791258532687697,0.5302816,7.5047765
B0000308,78.1638,10,4255.7074,22.3855,1,27,5,3,1,3.1815,2840.6271,3.0083014019385534,-1.5230802540044341,1.6149164270839005,-1.6902993,1.7156906
B0009055,85.3533,10,702.8178,2.1626,2,22,15,3,1,5.5032,4168.3124,-2.4079189894711623,-1.44843332642361,1.2329052652151344,-3.426348,7.0629935
B0015950,128.026,5,2361.4301,17.0761,5,23,7,3,1,4.5529,4251.5586,0.4645962158959699,1.5045476465471823,1.5354975731542015,1.0310152,5.94063
B0002847,110.4477,11,2241.2918,15.2133,3,16,7,4,1,5.1757,3839.4484,0.4079612752087453,0.30669463508270717,1.0250298437805625,-0.6868272,5.0154824
B0022225,77.6963,8,2055.3999,15.0229,3,5,7,3,0,6.8558,3139.0843,0.1151667892702092,0.24894021642678255,-1.456679980542934,13.944037,5.5517354
B0007399,99.3734,31,4085.6141,23.9826,2,24,1,1,1,4.6543,2856.1997,3.211958677376259,0.018201621328166676,0.22617722208534624,-0.5504589,3.2254696
B0001004,135.8426,31,220.431,3.0433,4,4,13,2,0,6.3513,4804.2537,-2.8457647357909286,0.9291625123442863,-2.561826529770346,13.81292,8.001259
B0005597,67.2343,29,1512.5826,6.3357,3,10,11,2,0,5.7626,2735.6032,-1.1577676344623449,-0.7462626957053791,-2.07363087009127,15.435135,6.914645
B0015010,67.7841,6,120.0,1.8052,3,15,15,4,1,5.7113,4194.099,-2.8104635735032746,-1.2221750452083813,1.0801389400663453,-2.4272153,7.1248126
B0003748,97.8336,2,2137.8085,24.8343,2,2,1,4,0,3.9601,3110.1559,2.414632027507925,-0.30012278380728097,-1.2561908051709447,13.621282,4.2701473
B0021377,103.6697,28,601.6267,5.6618,3,14,15,2,0,5.1326,3825.9791,-2.2584840774640704,-0.5831420676915445,-1.7338363230057514,14.860343,7.653645
B0004870,77.4983,16,3449.7966,19.9835,3,7,8,2,0,3.1611,2758.4014,1.7819140077436149,-0.6918602510260312,-1.8595058356608982,14.088137,3.378593
B0009369,153.5828,1,2860.5124,19.802,4,22,7,4,1,4.9477,4786.2481,0.831416118818139,1.718848162198351,1.852673518140669,1.9370335,5.9685044
B0000025,83.6727,20,1603.8052,6.8188,3,20,8,3,1,4.925,3485.7984,-0.5515746335743071,-0.605624709537022,0.7492213080290212,-2.0840168,5.887851
B0017974,85.9278,5,1208.9421,1.6098,3,23,13,2,1,5.6567,4134.5639,-2.0506920361316405,-0.7516838411817197,1.2489489830966647,-2.8815107,7.2497215
B0000546,47.5858,12,1655.184,15.517,1,13,9,2,1,3.7518,2534.399,0.6532540713017932,-2.5426785563159884,0.22106075085054513,-3.558567,3.769977
B0011197,150.9138,16,1985.9465,18.3327,5,4,2,4,0,5.2222,4329.8821,0.8742247727573385,2.4524309632561954,-1.535946415512143,12.326324,4.904998
B0005953,151.168,18,2143.4544,20.8035,5,19,4,2,1,4.7907,4476.9209,0.9937566253848634,2.1864426674050126,0.5662852330641852,0.8217941,4.9273973
B0015388,39.1506,14,1664.9814,17.5172,1,20,7,2,1,6.589,2254.7463,0.6062618236084173,-1.6970763192549798,0.7218598333819121,-2.9518237,3.8047023
B0017266,152.9594,29,3161.7563,24.0685,5,12,3,2,1,6.6423,3953.1688,1.530534655960115,3.0680657539950036,-0.3074878939546678,1.1001548,4.8086715
B0005988,106.2505,19,120.0,4.3972,3,25,12,4,1,5.9658,4932.3068,-2.3502574700300913,-0.2676426460094848,1.4182678591254556,-1.9768214,7.7730765
B0003956,129.3042,28,668.7928,10.0311,5,21,7,3,1,5.1273,4508.6187,-1.0186547180623862,1.3537670008570273,0.5899161505910155,-0.2744328,7.067063
